1657402200000,21709.98000000,21750.00000000,21692.69000000,21708.05000000,688.90529000,1657403999999,14961710.82085690,38202,365.48169000,7937843.76961210,0
1657404000000,21709.07000000,21754.00000000,21672.91000000,21703.67000000,1839.55971000,1657405799999,39954316.08431100,60933,930.34243000,20207363.64217670,0
1657405800000,21706.93000000,21730.76000000,21593.32000000,21627.51000000,1862.45771000,1657407599999,40360788.81557950,61963,911.79598000,19760816.34068200,0
1657407600000,21627.51000000,21650.00000000,21566.61000000,21595.64000000,2452.51610000,1657409399999,53000679.74563380,64935,1190.44535000,25727277.99453240,0
1657409400000,21594.58000000,21632.51000000,21546.06000000,21591.83000000,2923.18538000,1657411199999,63109390.13432040,65320,1415.51028000,30560367.94205680,0
1657411200000,21592.15000000,21607.65000000,21450.00000000,21545.72000000,4364.76353000,1657412999999,94033698.05412170,93339,2053.42050000,44244503.14937360,0
1657413000000,21545.72000000,21546.06000000,21366.70000000,21372.91000000,5411.22253000,1657414799999,116086711.03936810,100058,2377.96694000,51025385.57798130,0
1657414800000,21372.91000000,21498.79000000,21336.48000000,21428.82000000,4517.21311000,1657416599999,96815014.14457820,93627,2224.73813000,47683762.04542540,0
1657416600000,21429.78000000,21478.93000000,21401.14000000,21414.18000000,3848.59511000,1657418399999,82543966.26743120,78868,1910.62792000,40979451.78764560,0
1657418400000,21413.10000000,21493.11000000,21200.21000000,21214.20000000,5772.00375000,1657420199999,123429344.98587850,116484,2761.48499000,59072216.56611600,0
1657420200000,21214.19000000,21336.42000000,21091.81000000,21311.11000000,6150.59452000,1657421999999,130801972.20548390,115486,3006.81200000,63954242.62441480,0
1657422000000,21310.01000000,21347.81000000,21259.54000000,21284.92000000,4687.01262000,1657423799999,99844680.94261280,89342,2368.61431000,50457011.96328150,0
1657423800000,21283.55000000,21317.87000000,21227.25000000,21294.98000000,3516.63767000,1657425599999,74850392.78897110,71318,1763.22095000,37529606.31863160,0
1657425600000,21295.76000000,21310.00000000,21161.36000000,21236.23000000,4346.92299000,1657427399999,92275275.19346000,85987,2235.77372000,47460829.50385270,0
1657427400000,21236.23000000,21305.00000000,21175.94000000,21276.18000000,3684.81449000,1657429199999,78285795.93479400,77656,1789.61974000,38022574.18743080,0
1657429200000,21276.98000000,21331.49000000,21266.62000000,21311.05000000,3969.45657000,1657430999999,84575660.70391270,76488,2060.15603000,43894538.95462940,0
1657431000000,21312.53000000,21373.48000000,21297.65000000,21358.75000000,3928.81033000,1657432799999,83830742.29783990,75130,2015.80579000,43012796.17371780,0
1657432800000,21360.14000000,21363.19000000,21273.18000000,21308.76000000,3397.37906000,1657434599999,72435881.91259580,66779,1734.76629000,36986680.45884260,0
1657434600000,21308.76000000,21333.00000000,21225.73000000,21295.65000000,3202.59056000,1657436399999,68203763.52214100,68402,1585.80283000,33773235.58565690,0
1657436400000,21297.28000000,21302.13000000,21245.15000000,21297.05000000,2941.46865000,1657438199999,62586888.30664470,59564,1550.95610000,32999931.04506780,0
1657438200000,21297.05000000,21360.58000000,21276.79000000,21338.12000000,3616.73776000,1657439999999,77120479.57960790,67360,1831.01354000,39043192.11378210,0
1657440000000,21339.46000000,21424.67000000,21313.16000000,21348.41000000,3715.00885000,1657441799999,79300581.96191400,68951,1908.62140000,40742128.85177300,0
1657441800000,21348.41000000,21399.23000000,21255.25000000,21324.16000000,4176.40231000,1657443599999,89067901.87396620,78237,2154.68450000,45953994.24635370,0
1657443600000,21325.36000000,21354.97000000,21300.70000000,21308.14000000,3194.12926000,1657445399999,68128279.22721110,60981,1613.14501000,34407971.58750630,0
1657445400000,21306.32000000,21361.52000000,21286.00000000,21325.00000000,2938.18354000,1657447199999,62685357.55669190,56006,1485.21768000,31686704.15820910,0
1657447200000,21326.13000000,21355.85000000,21285.36000000,21307.17000000,3585.31876000,1657448999999,76450333.10601170,59662,1804.56225000,38480666.77645520,0
1657449000000,21307.17000000,21328.97000000,21220.53000000,21277.09000000,4165.41869000,1657450799999,88634053.49670160,70840,2035.11920000,43305721.10421170,0
